chapter,character,line_number,text_preview,voice_file
"chapter_5","Narrator",440,"lucas: sorry. bad day. don't worry about it.",""
"chapter_5","Narrator",442,"She goes to his door anyway. It opens. He's sitting on his b",""
"chapter_5","Amelia",444,"Lucas.",""
"chapter_5","Narrator",446,"He pulls off the headphones. His face looks different — raw.",""
"chapter_5","Lucas",448,"My dad called.",""
"chapter_5","Narrator",450,"He doesn't say anything else for a long time.",""
"chapter_5","Narrator",457,"Someone needs help. Right now.",""
"chapter_5","Amelia",466,"Go. I'll email the seminar lead and explain. I'll send you m",""
"chapter_5","Liz",468,"You can't just—",""
"chapter_5","Amelia",470,"I can, actually. Go see your nan. The seminar will survive.",""
"chapter_5","Amelia",478,"Let me see.",""
"chapter_5","Narrator",480,"She takes Zara's phone. Reports the post. Screenshots it fir",""
"chapter_5","Amelia",482,"We're going to the student union tomorrow. This is documente",""
"chapter_5","Zara",484,"...Yeah. Actually, yeah.",""
"chapter_5","Narrator",486,"They watch three episodes of a cooking competition and don't",""
"chapter_5","Narrator",492,"She sits on the edge of his bed. She doesn't speak.",""
"chapter_5","Narrator",494,"Twenty minutes. He talks, eventually. About his father, who ",""
"chapter_5","Narrator",496,"She listens.",""
"chapter_5","Lucas",498,"Sorry. That was a lot.",""
"chapter_5","Amelia",500,"Don't apologise. I asked.",""
"chapter_5","Lucas",502,"You didn't, actually. You just showed up.",""
"chapter_5","Amelia",504,"Same thing.",""
"chapter_5","Amelia",510,"That's awful. Let me know if you need anything, yeah? I'll s",""
"chapter_5","Liz",512,"Thanks.",""
"chapter_5","Narrator",514,"Amelia means it. She does send the notes. But she sends them",""
"chapter_5","Amelia",517,"That's disgusting. You should report it.",""
"chapter_5","Zara",519,"Yeah. Maybe.",""
"chapter_5","Narrator",521,"She says it the way people say 'yeah, maybe' when they know ",""
"chapter_5","Amelia",524,"I'll come back later, yeah? When you're ready to talk.",""
"chapter_5","Lucas",526,"Sure.",""
"chapter_5","Narrator",528,"She comes back after dinner. He's fine by then — or he's per",""
"chapter_5","Narrator",540,"December. A Saturday that's somehow not raining. The group g",""
"chapter_5","Narrator",542,"Not a mentor trip — a friend trip. Raj's idea. He books a mi",""
"chapter_5","Narrator",544,"Liz brings coats for everyone who forgot theirs, which is mo",""
"chapter_5","Narrator",546,"The coastline near Newquay. Wind-sculpted cliffs, sea the co",""
"chapter_5","Narrator",548,"They walk. They talk. They laugh at things that aren't funny",""
"chapter_5","Narrator",550,"Raj takes photos of everything — the sea, the cliffs, Liz pr",""
"chapter_5","Narrator",552,"Sarah comes.",""
"chapter_5","Narrator",554,"She's quiet. She walks at the back. But she came. She's here",""
"chapter_5","Narrator",556,"Amelia falls into step beside her.",""
"chapter_5","Amelia",558,"You okay?",""
"chapter_5","Sarah",560,"Yeah. It's nice out here.",""
"chapter_5","Narrator",562,"A pause.",""
"chapter_5","Sarah",564,"Thanks for making me come.",""
"chapter_5","Amelia",566,"I didn't make you.",""
"chapter_5","Sarah",568,"You texted three times. That's basically making me.",""
"chapter_5","Narrator",570,"A smile. Brief. Like a match struck in a dark room.",""
"chapter_5","Narrator",580,"The coast stretches ahead. The group spreads out. Amelia can",""
"chapter_5","Narrator",586,"She stays.",""
"chapter_5","Narrator",588,"They find a beach. Raj tries to skim stones and fails specta",""
"chapter_5","Maya",590,"It's all in the wrist.",""
"chapter_5","Raj",592,"It is NOT all in the wrist.",""
"chapter_5","Narrator",596,"Amelia takes a photo of all of them. She doesn't post it. Sh",""
"chapter_5","Narrator",598,"This. This is the thing I didn't know I came here for.",""
"chapter_5","Narrator",606,"She sits on a rock and watches the waves. The rhythm is hypn",""
"chapter_5","Narrator",608,"I'm different now. I don't know when it happened. Somewhere ",""
"chapter_5","Narrator",610,"She picks up a stone. Smooth. Grey. She puts it in her pocke",""
"chapter_5","Narrator",612,"Later, the group calls her back. Tea from a flask. Warmth.",""
"chapter_5","Narrator",618,"The group turns a corner. And there, set back from the path,",""
"chapter_5","Narrator",620,"Not a famous one. No sign. No plaque. Just a single upright ",""
"chapter_5","Maya",624,"That's a menhir. Prehistoric. Nobody knows what they're for ",""
"chapter_5","Elena",627,"The Cornish word is men hir. Long stone. The language is hon",""
"chapter_5","Narrator",629,"Amelia touches it. The granite is rough and cold and impossi",""
"chapter_5","Narrator",631,"People put this here. They had a reason. The reason is lost.",""
"chapter_5","Narrator",633,"She takes a photo. Then puts her phone away. Some things don",""
"chapter_5","Narrator",645,"The following week. The bookshop on the Barbican.",""
"chapter_5","Narrator",647,"Amelia isn't looking for anything specific — she's browsing ",""
"chapter_5","Narrator",651,"The St. Michael Line: Ley Energy and the Cornish Landscape. ",""
"chapter_5","Narrator",653,"She opens it.",""
"chapter_5","Narrator",655,"The first chapter is about the alignment of sacred sites fro",""
"chapter_5","Narrator",657,"It sounds mad.",""
"chapter_5","Narrator",659,"It also sounds familiar.",""
"chapter_5","Narrator",666,"The book is in her hands. Seven pounds fifty.",""
"chapter_5","Narrator",672,"She buys it.",""
"chapter_5","Narrator",674,"That night, in her room, she reads it cover to cover. The ar",""
"chapter_5","Narrator",676,"But the maps. The maps are extraordinary. Sites she's visite",""
"chapter_5","Narrator",679,"She texts Elena.",""
"chapter_5","Narrator",681,"amelia: i found the ley line book. is this real?",""
"chapter_5","Narrator",683,"The reply comes at 1am.",""
"chapter_5","Narrator",685,"elena: define real. then come back to me.",""
"chapter_5","Narrator",688,"Either ancient people really did align their sacred sites al",""
"chapter_5","Narrator",690,"Both options are terrifying. Both are beautiful.",""
"chapter_5","Narrator",695,"She photographs the title and the author. Puts the book back",""
"chapter_5","Narrator",697,"Maybe later. There's a statistics deadline that won't meet i",""
"chapter_5","Narrator",712,"Late November. She's in her room. It's raining — it's always",""
"chapter_5","Narrator",714,"Her desk is covered in notes. Her bookshelf is full. The wal",""
"chapter_5","Narrator",716,"She picks up her phone. Opens the group chat.",""
"chapter_5","Narrator",718,"raj: who's cooking tomorrow? i vote not me for once",""
"chapter_5","Narrator",719,"liz: IMPOSSIBLE. the kitchen hasn't known another chef",""
"chapter_5","Narrator",720,"lucas: i can make toast",""
"chapter_5","Narrator",721,"maya: i'll bring fairy lights. that counts as a contribution",""
"chapter_5","Narrator",722,"raj: it really doesn't",""
"chapter_5","Narrator",723,"maya: it absolutely does",""
"chapter_5","Narrator",725,"She smiles.",""
"chapter_5","Narrator",727,"I crossed something. I don't know when. But I'm on the other",""
"chapter_5","Narrator",729,"The threshold wasn't a door. It wasn't a moment. It was all ",""
"chapter_5","Narrator",731,"She is becoming.",""
"chapter_5","Narrator",733,"Not finished. Not whole. But becoming.",""
"chapter_5","Centered",743,"End of Chapter Five",""
"chapter_6","Centered",27,"Chapter Six\n\nTests, Allies, and Enemies",""
"chapter_6","Narrator",40,"It starts slowly, the way fires do.",""
"chapter_6","Narrator",44,"Forty-seven likes.",""
"chapter_6","Narrator",46,"Week nine. Graffiti in the bathroom on the second floor. A n",""
"chapter_6","Narrator",50,"Zara reads the complaint. Her hands shake.",""
"chapter_6","Zara",52,"This is — this is made up. I never — I've never been aggress",""
"chapter_6","Narrator",54,"Amelia reads it too. The language is careful, legalistic, th",""
"chapter_6","Narrator",56,"This is Tasha.",""
"chapter_6","Narrator",58,"Everyone knows it's Tasha. Nobody can prove it.",""
"chapter_6","Narrator",60,"Zara is not okay.",""
"chapter_6","Zara",62,"I came here to learn, Amelia. That's it. I came here to stud",""
"chapter_6","Narrator",64,"She looks at Amelia.",""
"chapter_6","Zara",66,"What do I do?",""
"chapter_6","Narrator",73,"Zara's question hangs in the air. There are no safe answers.",""
"chapter_6","Amelia",83,"Can I talk to you? Alone.",""
"chapter_6","Narrator",85,"Tasha looks at her. A calculation, rapid and precise.",""
"chapter_6","Tasha",87,"Sure.",""
"chapter_6","Narrator",89,"They walk outside. December air. Their breath making ghosts.",""
"chapter_6","Amelia",91,"I know it's you. The photo. The graffiti. The complaint.",""
"chapter_6","Tasha",93,"I don't know what you're talking about.",""
"chapter_6","Amelia",95,"Tasha. You know exactly what I'm talking about.",""
"chapter_6","Narrator",97,"Silence.",""
"chapter_6","Amelia",99,"Zara has done nothing to you. Nothing. And you're destroying",""
"chapter_6","Narrator",101,"Something flickers across Tasha's face. Not remorse — someth",""
"chapter_6","Tasha",103,"Stay out of it, Amelia.",""
"chapter_6","Amelia",105,"No.",""
"chapter_6","Narrator",107,"Tasha stares at her. Then walks away.",""
"chapter_6","Narrator",111,"That's fine.",""
"chapter_6","Narrator",113,"What Amelia doesn't see: Tasha, in her room that night, star",""
"chapter_6","Narrator",120,"Amelia goes to the student welfare office. She brings screen",""
"chapter_6","Narrator",122,"The administrator is sympathetic. The process is slow.",""
"chapter_6","Narrator",124,"A formal investigation is opened. Three weeks later, Tasha r",""
"chapter_6","Narrator",126,"Zara is relieved.",""
"chapter_6","Zara",128,"Thank you. For believing me.",""
"chapter_6","Amelia",130,"Of course I believed you.",""
"chapter_6","Narrator",132,"But the process left bruises. Three weeks of formal language",""
"chapter_6","Narrator",134,"I did the right thing. I think I did the right thing. But it",""
"chapter_6","Amelia",141,"I'm with you. Whatever you need.",""
"chapter_6","Narrator",143,"They spend the evening together. Amelia makes tea. Zara talk",""
"chapter_6","Narrator",145,"Amelia walks her to the welfare office the next morning. Sit",""
"chapter_6","Narrator",147,"But she doesn't confront Tasha. She doesn't report it hersel",""
"chapter_6","Narrator",149,"The complaint drags on. Zara fights it alone, administrative",""
"chapter_6","Narrator",151,"She wins. But it costs her.",""
"chapter_6","Narrator",153,"Later:",""
"chapter_6","Zara",155,"You were there for me. That mattered.",""
"chapter_6","Narrator",157,"A pause.",""
"chapter_6","Zara",159,"But I wish someone had stood up. In public. Where it counts.",""
"chapter_6","Narrator",165,"It's not my fight. I've got my own problems. Zara's strong —",""
"chapter_6","Narrator",167,"She tells herself this.",""
"chapter_6","Narrator",171,"Raj corners Amelia one evening.",""
"chapter_6","Raj",173,"She needed you. You know that, right?",""
"chapter_6","Narrator",175,"Amelia looks away.",""
"chapter_6","Narrator",187,"It's Raj who says it.",""
"chapter_6","Raj",189,"Has anyone seen Sarah?",""
"chapter_6","Narrator",191,"The kitchen goes quiet.",""
"chapter_6","Liz",193,"She was at the lecture on Monday. Wait — no. Tuesday? I'm no",""
"chapter_6","Lucas",195,"I texted her yesterday. She said she was fine.",""
"chapter_6","Raj",197,"She always says she's fine.",""
"chapter_6","Narrator",199,"A pause.",""
"chapter_6","Raj",201,"When was the last time anyone saw her outside her room?",""
"chapter_6","Narrator",203,"Nobody answers. The silence has a shape — the shape of somet",""
"chapter_6","Narrator",210,"Sarah. Room 22. Second floor. The door that's always closed.",""
"chapter_6","Narrator",224,"Knock. Knock. Knock.",""
"chapter_6","Amelia",226,"Sarah? It's Amelia. I'm not going away.",""
"chapter_6","Narrator",228,"Silence.",""
"chapter_6","Narrator",230,"She waits. Thirty seconds. A minute.",""
"chapter_6","Amelia",232,"I don't need you to open the door. I just need you to know I",""
"chapter_6","Narrator",234,"Another minute.",""
"chapter_6","Narrator",236,"The lock turns.",""
"chapter_6","Narrator",238,"The door opens.",""
"chapter_6","Narrator",240,"What's inside:",""
"chapter_6","Narrator",242,"Curtains closed. Dishes on the desk — unwashed, days old. An",""
"chapter_6","Narrator",244,"And Sarah. On the bed. In yesterday's clothes. Or the day be",""
"chapter_6","Narrator",246,"She looks at Amelia. Her eyes are red but dry — the kind of ",""
"chapter_6","Narrator",248,"Amelia doesn't react to the room. She doesn't adjust her exp",""
"chapter_6","Amelia",250,"Can I sit down?",""
"chapter_6","Narrator",252,"Sarah nods.",""
"chapter_6","Narrator",254,"Amelia sits on the edge of the bed. She doesn't touch her. D",""
"chapter_6","Narrator",256,"She sits.",""
"chapter_6","Narrator",258,"Forty-five minutes. They barely speak.",""
"chapter_6","Narrator",260,"Then:",""
"chapter_6","Sarah",262,"I think I need help.",""
"chapter_6","Amelia",264,"Okay. Let's figure that out.",""
"chapter_6","Narrator",266,"The words are quiet. But they mean everything.",""
"chapter_6","Narrator",273,"hey sarah. not seen you in a while. i'm here if you need me.",""
"chapter_6","Narrator",275,"The reply comes four hours later.",""
"chapter_6","Narrator",277,"sarah: thanks. just having a rough patch. i'll be okay x",""
"chapter_6","Narrator",279,"'I'll be okay.' The future tense. Not 'I'm okay' — 'I'll be ",""
"chapter_6","Narrator",281,"Amelia stares at the message.",""
"chapter_6","Narrator",283,"Is that enough? Is a text enough?",""
"chapter_6","Narrator",285,"She sends one more:",""
"chapter_6","Narrator",287,"kitchen tomorrow? raj is doing pasta. you don't have to stay",""
"chapter_6","Narrator",289,"No reply.",""
"chapter_6","Narrator",296,"The counselling office. A poster on the wall: It's okay not ",""
"chapter_6","Narrator",298,"The receptionist is kind. Professional.",""
"chapter_6","Amelia",300,"I have a friend. A flatmate. She's been missing lectures and",""
"chapter_6","Narrator",302,"They take the details. They'll 'reach out.'",""
"chapter_6","Narrator",304,"I did the right thing. I think.",""
"chapter_6","Narrator",306,"A week later, Amelia sees a counsellor in the halls corridor",""
